0	file:/media/sf_vm-shared/project4/data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.44575471698113206	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.030660377358490566	0.0023584905660377358	0.049528301886792456	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.030660377358490566	0.07783018867924528	0.0589622641509434	0.0023584905660377358	0.01179245283018868	0.0023584905660377358	0.19103773584905662	0.0023584905660377358	0.04009433962264151	0.04009433962264151
1	file:/media/sf_vm-shared/project4/data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.007861635220125786	0.0015723270440251573	0.06446540880503145	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0959119496855346	0.026729559748427674	0.007861635220125786	0.007861635220125786	0.0015723270440251573	0.6179245283018868	0.014150943396226415	0.007861635220125786	0.0015723270440251573	0.08333333333333333	0.04559748427672956	0.007861635220125786
2	file:/media/sf_vm-shared/project4/data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.0012755102040816326	0.0012755102040816326	0.026785714285714284	0.011479591836734694	0.0012755102040816326	0.0012755102040816326	0.0012755102040816326	0.10841836734693877	0.40433673469387754	0.0012755102040816326	0.06760204081632654	0.006377551020408163	0.0012755102040816326	0.22576530612244897	0.0012755102040816326	0.006377551020408163	0.0778061224489796	0.05229591836734694	0.0012755102040816326	0.0012755102040816326
3	file:/media/sf_vm-shared/project4/data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.040697674418604654	0.001937984496124031	0.001937984496124031	0.040697674418604654	0.001937984496124031	0.001937984496124031	0.009689922480620155	0.025193798449612403	0.001937984496124031	0.45930232558139533	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.009689922480620155	0.01744186046511628	0.001937984496124031	0.001937984496124031	0.374031007751938	0.001937984496124031
4	file:/media/sf_vm-shared/project4/data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.07352941176470588	0.4852941176470588	0.026470588235294117	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.14411764705882352	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.12058823529411765	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.061764705882352944	0.0029411764705882353	0.05
5	file:/media/sf_vm-shared/project4/data/nsf/quantum-information-theory.txt	0.0014044943820224719	0.0014044943820224719	0.007022471910112359	0.018258426966292134	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719	0.046348314606741575	0.0014044943820224719	0.08567415730337079	0.10814606741573034	0.23735955056179775	0.05196629213483146	0.007022471910112359	0.0014044943820224719	0.012640449438202247	0.37219101123595505	0.012640449438202247	0.0014044943820224719	0.02949438202247191
6	file:/media/sf_vm-shared/project4/data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.5018382352941176	0.016544117647058824	0.03125	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.016544117647058824	0.03125	0.001838235294117647	0.001838235294117647	0.009191176470588236	0.07536764705882353	0.001838235294117647	0.04595588235294118	0.15625	0.001838235294117647	0.001838235294117647	0.0974264705882353
7	file:/media/sf_vm-shared/project4/data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.030952380952380953	0.011904761904761904	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.16428571428571428	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.030952380952380953	0.002380952380952381	0.26904761904761904	0.002380952380952381	0.002380952380952381	0.02142857142857143	0.2785714285714286	0.011904761904761904	0.11666666666666667	0.04047619047619048
8	file:/media/sf_vm-shared/project4/data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	0.07608695652173914	0.020750988142292492	9.881422924901185E-4	9.881422924901185E-4	0.020750988142292492	0.7164031620553359	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.02865612648221344	0.016798418972332016	0.004940711462450593	0.06422924901185771	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.040513833992094864	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4
9	file:/media/sf_vm-shared/project4/data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.0031645569620253164	0.0031645569620253164	0.10443037974683544	0.0031645569620253164	0.028481012658227847	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.015822784810126583	0.015822784810126583	0.0031645569620253164	0.0031645569620253164	0.015822784810126583	0.5727848101265823	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.14240506329113925	0.05379746835443038	0.015822784810126583
10	file:/media/sf_vm-shared/project4/data/nsf/nsf-epscor-workshop-successful-management-strategies.txt	0.005	0.005	0.185	0.005	0.005	0.005	0.005	0.105	0.005	0.005	0.005	0.005	0.005	0.465	0.005	0.005	0.105	0.025	0.045	0.005
11	file:/media/sf_vm-shared/project4/data/nsf/analysis-of-galectins-as-splicing-factors.txt	9.9601593625498E-4	9.9601593625498E-4	0.008964143426294821	0.1603585657370518	0.02091633466135458	9.9601593625498E-4	0.04880478087649402	0.01693227091633466	9.9601593625498E-4	0.008964143426294821	0.06872509960159362	9.9601593625498E-4	0.008964143426294821	9.9601593625498E-4	9.9601593625498E-4	0.598605577689243	0.008964143426294821	0.0249003984063745	0.01693227091633466	9.9601593625498E-4
12	file:/media/sf_vm-shared/project4/data/nsf/the-origins-of-ranked-society-in-the-northern-titicaca-basin.txt	0.02332089552238806	9.328358208955224E-4	0.03451492537313433	9.328358208955224E-4	0.478544776119403	0.04197761194029851	9.328358208955224E-4	9.328358208955224E-4	0.030783582089552237	0.03451492537313433	0.08675373134328358	0.01585820895522388	9.328358208955224E-4	0.08675373134328358	0.049440298507462684	0.04197761194029851	0.01585820895522388	9.328358208955224E-4	9.328358208955224E-4	0.05317164179104478
13	file:/media/sf_vm-shared/project4/data/nsf/professional-development-materials-for-constructing-physics-understanding-among.txt	0.005	0.005	0.025	0.005	0.045	0.005	0.005	0.025	0.525	0.005	0.065	0.045	0.005	0.065	0.005	0.005	0.025	0.005	0.105	0.025
14	file:/media/sf_vm-shared/project4/data/nsf/integrated-simulation-and-modeling-using-participatory-simulations-to.txt	0.027777777777777776	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.027777777777777776	0.16358024691358025	0.0030864197530864196	0.33641975308641975	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.05246913580246913	0.0030864197530864196	0.12654320987654322	0.22530864197530864
15	file:/media/sf_vm-shared/project4/data/nsf/neuropeptide-control-of-ecdysone-biosynthesis.txt	7.575757575757576E-4	0.058333333333333334	0.003787878787878788	0.328030303030303	0.07348484848484849	7.575757575757576E-4	0.04924242424242424	0.006818181818181818	0.006818181818181818	0.003787878787878788	7.575757575757576E-4	7.575757575757576E-4	7.575757575757576E-4	0.03106060606060606	0.01893939393939394	0.34015151515151515	0.07348484848484849	7.575757575757576E-4	7.575757575757576E-4	7.575757575757576E-4
